Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,12:16:40.985219,"0,000","0,000","1,010","61,02","70,12"
2025-09-10,12:16:41.014663,"0,000","0,000","1,025","61,02","70,12"
2025-09-10,12:16:41.014793,"0,000","0,000","0,989","61,02","70,12"
2025-09-10,12:16:41.014852,"0,000","0,000","0,955","61,02","70,12"
2025-09-10,12:16:41.045149,"0,000","0,000","0,989","61,02","70,12"
2025-09-10,12:16:41.045285,"0,000","0,000","1,006","61,02","70,12"
2025-09-10,12:16:41.045345,"0,000","0,000","0,986","61,02","70,12"
2025-09-10,12:16:41.077647,"0,000","0,000","0,942","61,02","70,12"
2025-09-10,12:16:41.077766,"0,000","0,000","0,971","61,02","70,12"
2025-09-10,12:16:41.077824,"0,000","0,000","1,011","61,02","70,12"
2025-09-10,12:16:41.107035,"0,000","0,000","1,002","61,02","70,12"
2025-09-10,12:16:41.107126,"0,000","0,000","0,944","61,02","70,12"
2025-09-10,12:16:41.107154,"0,000","0,000","0,985","61,02","70,12"
2025-09-10,12:16:41.137436,"0,000","0,000","1,021","61,02","70,12"
2025-09-10,12:16:41.137568,"0,000","0,000","0,985","61,02","70,12"
2025-09-10,12:16:41.137627,"0,000","0,000","0,963","61,02","70,12"
2025-09-10,12:16:41.167941,"0,000","0,000","0,993","61,02","70,12"
2025-09-10,12:16:41.168083,"0,000","0,000","1,043","61,02","70,12"
2025-09-10,12:16:41.168141,"0,000","0,000","1,032","61,02","70,12"
2025-09-10,12:16:41.197006,"0,000","0,000","1,008","61,02","70,12"
2025-09-10,12:16:41.197147,"0,000","0,000","1,033","61,02","70,12"
2025-09-10,12:16:41.197205,"0,000","0,000","1,072","61,02","70,12"
2025-09-10,12:16:41.229470,"0,000","0,000","1,060","61,02","70,12"
2025-09-10,12:16:41.229587,"0,000","0,000","1,001","61,02","70,12"
2025-09-10,12:16:41.229647,"0,000","0,000","1,037","61,02","70,12"
2025-09-10,12:16:41.259936,"0,000","0,000","1,082","61,02","70,12"
